"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"2593",1554,"Herbert A Wagner","H.A. Wagner LLC","60422","MD","Anne Arundel",1058.5,488292,5.26604590367605
"2598",1555,"Notch Cliff","Constellation Power Source Gen","4161","MD","Baltimore",144,26694,2.11615296803653
"2606",1556,"Perryman","Constellation Power Source Gen","4161","MD","Harford",492.3,270954,6.28292137270124
"2611",1557,"Philadelphia","Constellation Power Source Gen","4161","MD","Baltimore City",82.8,4833,0.666319237641453
"2615",1559,"Riverside (MD)","Constellation Power Source Gen","4161","MD","Baltimore",50,3772,0.861187214611872
"2617",1560,"Westport","Constellation Power Source Gen","4161","MD","Baltimore City",121.5,32722,3.07439352086739
"2618",1563,"Crisfield","Calpine Mid-Atlantic Generation LLC","56609","MD","Somerset",11.6,4849,4.77188631711542
"2622",1564,"Vienna Operations","NRG Vienna Operations Inc","19830","MD","Dorchester",180.6,5518,0.348786642192185
"2626",1571,"Chalk Point LLC","GenOn Chalk Point, LLC","12628","MD","Prince Georges",2553,1454641,6.50430507934975
"2636",1572,"Dickerson","GenOn Mid-Atlantic LLC","12653","MD","Montgomery",933,341686,4.1806271319992
"2661",1580,"Easton","Easton Utilities Comm","5625","MD","Talbot",33.6,235,0.0798407262448358
"2671",1586,"Exelon Framingham LLC","Exelon Power","6035","MA","Norfolk",42.6,516,0.138272557720754
"2683",1592,"Exelon Medway LLC","Exelon Power","6035","MA","Norfolk",135,4329,0.366057838660578
"2689",1597,"Oak Bluffs Diesel Generating Facility","GenOn Canal, LLC","21461","MA","Dukes",8.1,1503,2.11821410451547
"2692",1599,"Canal","NRG Canal 3 Development LLC","61708","MA","Barnstable",1165,139131,1.36330766065024
"2705",1615,"Nantucket","Nantucket Electric Co","13206","MA","Nantucket",7.4,146,0.225225225225225
"2717",1631,"Doreen","NAEA Energy Massachusetts LLC","56401","MA","Berkshire",21.1,288,0.155813802506005
"2726",1642,"Essential Power Massachusetts LLC","NAEA Energy Massachusetts LLC","56401","MA","Hampden",250.6,19145,0.87210785439147
"2730",1643,"Woodland Road","NAEA Energy Massachusetts LLC","56401","MA","Berkshire",20.4,305,0.170673292147909
"2731",1660,"Potter Station 2","Town of Braintree - (MA)","2144","MA","Norfolk",217,46784,2.46112408728405
"2735",1670,"High Street Station","Town of Ipswich - (MA)","9442","MA","Essex",10.9,236,0.247161828159692
"2744",1678,"Waters River","City of Peabody - (MA)","14605","MA","Essex",64.9,4760,0.837255771084422
"2746",1682,"Cleary Flood","City of Taunton","18488","MA","Bristol",146.3,76897,6.00013420849758
"2805",1728,"Delray","DTE Electric Company","5109","MI","Wayne",142.2,16136,1.29536507202538
"2812",1730,"Hancock","DTE Electric Company","5109","MI","Oakland",160.2,11980,0.853670354978651
"2827",1734,"Northeast (MI)","DTE Electric Company","5109","MI","Macomb",129.8,6556,0.576580760003096
"2877",1750,"Manistique","Cloverland Electric Co-op","3828","MI","Schoolcraft",4.8,279,0.663527397260274
"3026",1826,"Grand Haven Diesel Plant","City of Grand Haven - (MI)","7483","MI","Ottawa",7,62,0.101108936725375
"3027",1827,"Hart","City of Hart Hydro - (MI)","8205","MI","Oceana",5.1,0,0
"3030",1829,"Hillsdale","Hillsdale Board of Public Wks","8631","MI","Hillsdale",11.6,645,0.634742560226736
"3036",1840,"Plant Four","City of Marquette - (MI)","11701","MI","Marquette",24,75,0.0356735159817352
"3042",1844,"Marshall (MI)","City of Marshall - (MI)","11713","MI","Calhoun",11.9,136,0.130463144161774
"3049",1846,"Newberry","Newberry Water & Light Board","13525","MI","Luce",5.5,48,0.099626400996264
"3056",1851,"Frank Jenkins","City of Portland - (MI)","15246","MI","Ionia",3.8,0,0
"3059",1852,"St Louis","City of St Louis - (MI)","17886","MI","Gratiot",7.1,1046,1.68178017878963
"3067",1853,"Main Street (MI)","City of Sebewaing - (MI)","16873","MI","Huron",6,32,0.060882800608828
"3083",1866,"Wyandotte","Wyandotte Municipal Serv Comm","21048","MI","Wayne",78.4,4099,0.596839763302581
"3090",1867,"Zeeland","City of Zeeland - (MI)","21158","MI","Ottawa",22.3,257,0.131560087638471
"3097",1868,"Dafter","Cloverland Electric Co-op","3828","MI","Chippewa",8,24,0.0342465753424658
"3105",1873,"Tower","Wolverine Power Supply Coop","20910","MI","Cheboygan",21.3,35,0.0187579051171565
"3106",1874,"Caro","Thumb Electric Coop of Mich","18895","MI","Tuscola",9.4,6,0.00728650539201399
"3112",1875,"Ubly","Thumb Electric Coop of Mich","18895","MI","Huron",12.4,23,0.0211739578730299
"3121",1877,"George Johnson","Wolverine Power Supply Coop","20910","MI","Osceola",51,39910,8.9332079863909
"3124",1880,"Claude Vandyke","Wolverine Power Supply Coop","20910","MI","Allegan",47.8,9172,2.19044343822243
"3126",1881,"Vestaburg","Wolverine Power Supply Coop","20910","MI","Montcalm",23.7,1097,0.528389495790224
"3127",1891,"Syl Laskin","ALLETE, Inc.","12647","MN","St Louis",116,13893,1.36720595181861
"3145",1897,"M L Hibbard","ALLETE, Inc.","12647","MN","St Louis",72.8,10285,1.61275653570174
"3179",1913,"Inver Hills","Northern States Power Co - Minnesota","13781","MN","Dakota",284.4,14143,0.567685554463775
"3196",1929,"St James","City of St James - (MN)","17876","MN","Watonwan",12,55,0.0523211567732116
"3209",1956,"Adrian","Adrian Public Utilities Comm","150","MN","Nobles",2,13,0.0742009132420091
"3210",1958,"Alexandria","City of Alexandria - (MN)","295","MN","Douglas",9.2,84,0.104228707564026
"3213",1964,"Benson City of","City of Benson - (MN)","1573","MN","Swift",9,89,0.112886859462202
"3218",1966,"Blooming Prairie","City of Blooming Prairie - (MN)","1871","MN","Steele",6.8,235,0.394507117915659
"3222",1967,"Blue Earth","Blue Earth Light & Water","1883","MN","Faribault",11,45,0.0466998754669988
"3229",1969,"Delano","Delano Municipal Utilities","5015","MN","Wright",24.1,0,0
"3237",1970,"Detroit Lakes","City of Detroit Lakes - (MN)","5111","MN","Becker",12.5,42,0.0383561643835616
"3246",1972,"Fairfax","City of Fairfax - (MN)","6138","MN","Renville",2,10,0.0570776255707763
"3247",1973,"Fairmont (MN)","Southern Minnesota Mun P Agny","40580","MN","Martin",39,22184,6.49338484954923
"3253",1975,"Glencoe","Glencoe Light & Power Comm","7292","MN","McLeod",39.5,165,0.0476851049072308
"3261",1976,"Grand Marais","City of Grand Marais - (MN)","7487","MN","Cook",6.7,170,0.289647652150208
"3270",1980,"Hutchinson Plant #1","Hutchinson Utilities Comm","9130","MN","McLeod",33.3,11436,3.92035871487926
"3274",1982,"Janesville","City of Janesville - (MN)","9650","MN","Waseca",4.9,16,0.0372751840462212
"3278",1983,"Kenyon Municipal","Kenyon Municipal Utilities","10179","MN","Goodhue",5.4,19,0.0401657365127685
"3281",1985,"Lake Crystal","City of Lake Crystal - (MN)","10596","MN","Blue Earth",5.8,14,0.0275547157927885
"3285",1987,"Lanesboro","Lanesboro Public Utility Comm","10685","MN","Fillmore",2.6,4,0.0175623463294696
"3287",1989,"Litchfield","Litchfield Public Utilities","11064","MN","Meeker",15.7,345,0.250850711107233
"3294",1990,"Luverne","City of Luverne - (MN)","11332","MN","Rock",3.5,23,0.0750163078930202
"3295",1993,"Marshall (MN)","City of Marshall - (MN)","11731","MN","Lyon",18,204,0.12937595129376
"3296",1994,"Melrose","Melrose Public Utilities","12286","MN","Stearns",8.2,70,0.0974496046330326
"3300",1996,"Moose Lake","Moose Lake Water & Light Comm","12897","MN","Carlton",9.6,102,0.1212899543379
"3305",1997,"Mora","City of Mora - (MN)","12900","MN","Kanabec",13.8,119,0.0984382238104692
"3308",1998,"Mountain Lake","City of Mountain Lake - (MN)","13048","MN","Cottonwood",9.2,3019,3.74602938256899
"3319",2001,"New Ulm","New Ulm Public Utilities Comm","13488","MN","Brown",78.5,2261,0.328796207428089
"3324",2002,"North Branch (MN)","North Branch Water & Light Comm","13681","MN","Chisago",11,318,0.330012453300125
"3329",2003,"Owatonna","City of Owatonna - (MN)","14246","MN","Steele",19,0,0
"3330",2004,"Preston (MN)","Preston Public Utilities Comm","15348","MN","Fillmore",3.7,85,0.262248549919783
"3333",2005,"Princeton (MN)","Princeton Public Utils Comm","15387","MN","Mille Lacs",12.3,330,0.306270185989531
"3340",2009,"Redwood Falls","Redwood Falls Public Util Comm","15793","MN","Redwood",8.5,1800,2.4174053182917
"3343",2011,"Sleepy Eye","Sleepy Eye Public Utility Comm","17320","MN","Brown",11.4,32,0.0320435792678042
"3349",2012,"Springfield (MN)","Springfield Public Utils Comm - (MN)","17836","MN","Brown",9,0,0
"3354",2013,"Spring Valley","Spring Valley Pub Utils Comm","17824","MN","Fillmore",7.1,141,0.226702681844492
"3358",2014,"Thief River Falls","City of Thief River Falls","18820","MN","Pennington",6.5,967,1.69827889005971
"3364",2015,"Truman","Truman Public Utilities Comm","19237","MN","Martin",6.2,7,0.0128884960966269
"3369",2020,"Wells IC","City of Wells - (MN)","29295","MN","Faribault",8.3,183,0.25169169830005
"3374",2021,"Westbrook","City of Westbrook","20430","MN","Cottonwood",2.3,9,0.0446694460988684
"3375",2022,"Willmar","Willmar Municipal Utilities","20737","MN","Kandiyohi",30,13552,5.15677321156773
"3379",2023,"Windom","City of Windom","20806","MN","Cottonwood",8.4,85,0.115514242226571
"3383",2024,"Worthington","City of Worthington - (MN)","21013","MN","Nobles",19.6,13333,7.76546920137918
"3396",2038,"Cambridge CT","Great River Energy","7570","MN","Isanti",194.2,56197,3.30338962327591
"3398",2039,"Elk River","Great River Energy","7570","MN","Sherburne",239.3,195602,9.33096340735059
"3402",2042,"Maple Lake","Great River Energy","7570","MN","Wright",25,380,0.17351598173516
"3408",2048,"Sweatt","Mississippi Power Co","12686","MS","Lauderdale",41.9,5128,1.39710770370855
"3413",2053,"Rex Brown","Entergy Mississippi LLC","12685","MS","Hinds",248.7,158221,7.26246803010357
"3415",2059,"L L Wilkins","Clarksdale Public Utilities","3702","MS","Coahoma",55.2,226,0.046737476010853
"3419",2067,"Yazoo","Public Serv Comm of Yazoo City","21095","MS","Yazoo",34.1,0,0
"3435",2081,"Northeast (MO)","Kansas City Power & Light Co","10000","MO","Jackson",490.2,1584,0.0368873761338676
"3444",2082,"Fairgrounds","Union Electric Co - (MO)","19436","MO","Cole",68.3,459,0.0767163400790228
"3446",2092,"Ralph Green","KCP&L Greater Missouri Operations Co","56211","MO","Cass",85,6509,0.874160623153371
"3454",2099,"Niangua","Sho-Me Power Electric Coop","17106","MO","Camden",3,657,2.5
"3478",2113,"Albany","City of Albany - (MO)","228","MO","Gentry",6.2,0,0
"3483",2115,"Butler Municipal Power Plant","City of Butler - (MO)","2647","MO","Bates",12.3,52,0.0482607565801685
"3490",2120,"Carrollton","Carrollton Board of Public Wks","3082","MO","Carroll",20.6,0,0
"3505",2122,"Chillicothe","Chillicothe Municipal Utils","3486","MO","Livingston",90,3020,0.383054287163876
"3512",2123,"Columbia (MO)","City of Columbia - (MO)","4045","MO","Boone",83.1,39852,5.47450670095445
"3525",2124,"Stockton Hydro","USCE-Kansas City District","25477","MO","Cedar",52,33084,7.26290832455216
"3530",2126,"Fulton (MO)","City of Fulton - (MO)","6839","MO","Callaway",33.2,1000,0.343841117896242
"3533",2127,"Gallatin (MO)","City of Gallatin - (MO)","6924","MO","Daviess",7.2,0,0
"3537",2131,"Higginsville","City of Higginsville - (MO)","8567","MO","Lafayette",51.6,6642,1.46941701178719
"3543",2132,"Blue Valley","City of Independence - (MO)","9231","MO","Jackson",115,19429,1.92862815167759
"3546",2134,"Jackson Square","City of Independence - (MO)","9231","MO","Jackson",36,635,0.201357179096905
"3548",2135,"Station H","City of Independence - (MO)","9231","MO","Jackson",43,9799,2.60141233938622
"3550",2136,"Station I","City of Independence - (MO)","9231","MO","Jackson",38,157,0.0471641432347993
"3552",2137,"Jackson (MO)","City of Jackson - (MO)","9603","MO","Cape Girardeau",26.3,147,0.0638054065315902
"3562",2138,"Kahoka","City of Kahoka","9973","MO","Clark",7.4,1,0.0015426385289399
"3570",2139,"Kennett","City of Kennett - (MO)","10152","MO","Dunklin",44.5,2556,0.655687240264738
"3583",2140,"La Plata","City of La Plata - (MO)","10538","MO","Macon",3.6,12,0.0380517503805175
"3585",2141,"Macon","City of Macon - (MO)","11460","MO","Macon",1,0,0
"3586",2142,"Malden","City of Malden - (MO)","11540","MO","Dunklin",15.9,35,0.0251285144022285
"3593",2144,"Marshall (MO)","City of Marshall - (MO)","11732","MO","Saline",30.8,685,0.253884243610271
"3599",2145,"Memphis","City of Memphis - (MO)","12294","MO","Scotland",8.8,0,0
"3609",2146,"Monroe (MO)","City of Monroe City - (MO)","12802","MO","Monroe",10.4,0,0
"3615",2161,"James River Power Station","City Utilities of Springfield - (MO)","17833","MO","Greene",362.5,117980,3.71532042198079
"3619",2164,"Unionville City of","City of Unionville - (MO)","19474","MO","Putnam",8.7,14,0.0183698105285257
"3637",2176,"Glendive GT","Montana-Dakota Utilities Co","12199","MT","Dawson",83.7,1814,0.247404570574404
"3639",2177,"Miles City GT","Montana-Dakota Utilities Co","12199","MT","Custer",23.3,150,0.0734905050267505
"3675",2196,"Old Faithful","NorthWestern Energy","13902","WY","Teton",2,159,0.907534246575342
"3690",2214,"Ansley","City of Ansley - (NE)","695","NE","Custer",1.5,22,0.167427701674277
"3692",2215,"Auburn","Auburn Board of Public Works","993","NE","Nemaha",18.7,230,0.140404854345225
"3698",2216,"Arnold","Village of Arnold - (NE)","871","NE","Custer",1.1,0,0
"3702",2217,"Beaver City","City of Beaver City - (NE)","1435","NE","Furnas",2,0,0
"3706",2221,"Broken Bow","City of Broken Bow - (NE)","2277","NE","Custer",8.7,90,0.118091639111951
"3712",2222,"Burwell","City of Burwell - (NE)","2609","NE","Garfield",3.9,156,0.45662100456621
"3716",2223,"Cambridge","City of Cambridge - (NE)","2888","NE","Furnas",4,5,0.0142694063926941
"3718",2225,"Campbell Village","Village of Campbell - (NE)","2931","NE","Franklin",1.3,0,0
"3722",2226,"Canaday","Nebraska Public Power District","13337","NE","Gosper",108.8,720,0.0755439161966156
"3728",2230,"Chappell","City of Chappell - (NE)","3373","NE","Deuel",1.1,9,0.0933997509339975
"3729",2231,"Crete","City of Crete","4527","NE","Saline",6,51,0.0970319634703196
"3730",2232,"Curtis","City of Curtis - (NE)","4661","NE","Frontier",3.4,47,0.157802847166264
"3733",2233,"David City","City of David City","4836","NE","Butler",10.6,43,0.0463082622555354
"3740",2234,"Deshler","City of Deshler - (NE)","5097","NE","Thayer",2.3,13,0.064522533253921
"3744",2235,"Emerson","City of Emerson - (NE)","5850","NE","Dixon",1.6,1,0.00713470319634703
"3747",2237,"Falls City","City of Falls City - (NE)","6175","NE","Richardson",31.3,2485,0.906312457146192
"3756",2238,"Franklin (NE)","City of Franklin - (NE)","6723","NE","Franklin",3.9,21,0.0614682121531437
"3767",2241,"C W Burdick","City of Grand Island - (NE)","40606","NE","Hall",142.8,1474,0.117832521136308
"3770",2243,"Don Henry","City of Hastings - (NE)","8245","NE","Adams",22,75,0.0389165628891656
"3773",2248,"Kimball","City of Kimball - (NE)","10260","NE","Kimball",9.6,94,0.11177701674277
"3779",2249,"Laurel","City of Laurel - (NE)","10760","NE","Cedar",3.5,4,0.0130463144161774
"3783",2253,"Lyons","City of Lyons - (NE)","11372","NE","Burt",2.5,4,0.0182648401826484
"3798",2265,"Hallam","Nebraska Public Power District","13337","NE","Lancaster",56.7,3593,0.723385921255023
"3799",2266,"Hebron","Nebraska Public Power District","13337","NE","Thayer",56.7,377,0.0759021687484397
"3800",2268,"Kearney","Nebraska Public Power District","13337","NE","Buffalo",1.5,372,2.8310502283105
"3801",2271,"McCook","Nebraska Public Power District","13337","NE","Red Willow",56.7,528,0.106303302650335
"3811",2290,"Jones Street","Omaha Public Power District","14127","NE","Douglas",130,1337,0.117404285212504
"3818",2292,"Sarpy County","Omaha Public Power District","14127","NE","Sarpy",338.4,93777,3.16345655623563
"3824",2294,"Ord","City of Ord - (NE)","14172","NE","Valley",12,150,0.142694063926941
"3829",2295,"Oxford (NE)","Village of Oxford - (NE)","14277","NE","Furnas",3.4,27,0.0906526994359388
"3833",2296,"Pender","City of Pender - (NE)","14656","NE","Thurston",4.9,39,0.0908582611126642
"3837",2297,"Plainview Muncipal Power","City of Plainview - (NE)","15132","NE","Pierce",5,14,0.0319634703196347
"3841",2299,"Red Cloud","City of Red Cloud - (NE)","15773","NE","Webster",5.7,102,0.204277817832252
"3845",2300,"Sargent","City of Sargent - (NE)","16667","NE","Custer",2.4,3,0.0142694063926941
"3848",2302,"Sidney (NE)","City of Sidney - (NE)","17149","NE","Cheyenne",5.1,9,0.0201450443190975
"3851",2303,"Spalding","Village of Spalding - (NE)","17727","NE","Greeley",2.1,132,0.717547292889759
"3856",2305,"Stuart (NE)","City of Stuart - (NE)","18230","NE","Holt",1.9,18,0.108147080028839
"3860",2308,"Tecumseh","City of Tecumseh","18525","NE","Johnson",7,140,0.228310502283105
"3865",2310,"Wahoo","City of Wahoo - (NE)","19968","NE","Saunders",14.2,140,0.112547430702939
"3871",2311,"Wakefield","City of Wakefield - (NE)","19980","NE","Dixon",4.1,35,0.0974496046330326
"3875",2312,"Wayne IC","City of Wayne","20219","NE","Wayne",21.8,238,0.124628209961878
"3883",2313,"West Point Municipal","City of West Point - (NE)","20397","NE","Cuming",8.5,30,0.040290088638195
"3887",2315,"Wilber","City of Wilber","20632","NE","Saline",3.6,17,0.0539066463723998
"3890",2316,"Wisner","City of Wisner","20880","NE","Cuming",3.8,33,0.0991348233597693
"3893",2322,"Clark (NVE)","Nevada Power Co","13407","NV","Clark",1375.6,881892,7.31845033001789
"3961",2362,"Lost Nation","Granite Shore Power","62032","NH","Coos",18,325,0.20611364789447
"3971",2369,"White Lake","Granite Shore Power","62032","NH","Carroll",18.6,416,0.255314970295085
"3972",2378,"B L England","RC Cape May Holdings LLC","55768","NJ","Cape May",339.6,14044,0.472083729985855
"3974",2379,"Carlls Corner","Calpine New Jersey Generation LLC","56606","NJ","Cumberland",83.8,11679,1.59095367312911
"3976",2390,"Sayreville","GenOn REMA, LLC","17235","NJ","Middlesex",212,1725,0.0928857585939519
"3980",2393,"Gilbert","GenOn REMA, LLC","17235","NJ","Hunterdon",512,1063,0.0237005921803653
"3994",2399,"PSEG Burlington Generating Station","PSEG Fossil LLC","15147","NJ","Burlington",242,48825,2.30315294916789
"3998",2401,"PSEG Essex Generating Station","PSEG Fossil LLC","15147","NJ","Essex",93.6,1243,0.151597197830075
