PlantID,CombinedHeatAndPowerPlant,NuclearUnitID,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,EIASectorNumber,SectorName,ReportedPrimeMover,ReportedFuelTypeCode,AERFuelTypeCode,TotalFuelConsumptionQuantity,ElectricFuelConsumptionQuantity,TotalFuelConsumptionMMBtu,ElecFuelConsumptionMMBtu,NetGenerationMWh,YEAR
57722,N,.,North Palm Springs 4A,Greenbacker Renewable Energy Corporation,60025,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"37,508","37,508","4,120",2018
57723,N,.,"Johnson Matthey, Inc. Solar","Constellation Solar New Jersey II, LLC",56976,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"58,238","58,238","6,397",2018
57724,N,.,NJMC Landfill,Public Service Elec & Gas Co,15477,NJ,MAT,RFC,22,1,Electric Utility,PV,SUN,SUN,0,0,"32,518","32,518","3,572",2018
57725,N,.,Shiloh IV Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",57170,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,733,613","2,733,613","300,265",2018
57726,N,.,Summit Associates,Public Service Elec & Gas Co,15477,NJ,MAT,RFC,22,1,Electric Utility,PV,SUN,SUN,0,0,"19,892","19,892","2,185",2018
57727,N,.,BlackRock-Matrix,Public Service Elec & Gas Co,15477,NJ,MAT,RFC,22,1,Electric Utility,PV,SUN,SUN,0,0,"32,564","32,564","3,577",2018
57728,N,.,Mill Creek Solar,Public Service Elec & Gas Co,15477,NJ,MAT,RFC,22,1,Electric Utility,PV,SUN,SUN,0,0,"45,627","45,627","5,012",2018
57729,N,.,Lake Hodges Hydroelectric Facility,San Diego County Water Auth,27075,CA,PACC,WECC,22,1,Electric Utility,PS,WAT,HPS,"61,471","61,471",0,0,"-15,257",2018
57732,N,.,UMM Wind Turbine,University of Minnesota Morris Campus,57046,MN,WNC,MRO,611,4,Commercial NAICS Non-Cogen,WT,WND,WND,0,0,"44,510","44,510","4,889",2018
57733,N,.,Benjamin Moore & Co. Solar,"Constellation Solar New Jersey, LLC",57044,NJ,MAT,RFC,441,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"17,079","17,079","1,876",2018
57734,N,.,Cherry Hill,NFI Solar LLC,57049,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"12,276","12,276","1,348",2018
57735,N,.,UCSD Fuel Cell Plant,BioFuels Point Loma LLC,57047,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,NG,NG,"183,379","183,379","182,462","182,462","19,731",2018
57735,N,.,UCSD Fuel Cell Plant,BioFuels Point Loma LLC,57047,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,OBG,ORW,0,0,0,0,0,2018
57736,N,.,SPS1 Dollarhide,"SunE SPS1, LLC",57055,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"160,324","160,324","17,610",2018
57737,N,.,SPS2 Jal,"SunE SPS2, LLC",57056,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"176,363","176,363","19,372",2018
57738,N,.,SPS3 Lea,"SunE SPS3, LLC",57057,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"172,419","172,419","18,939",2018
57739,N,.,SPS4 Monument,"SunE SPS4, LLC",57059,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"185,557","185,557","20,382",2018
57740,N,.,SPS5 Hopi,"SunE SPS5, LLC",57058,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"181,788","181,788","19,968",2018
57741,N,.,Suzlon Project VIII LLC,Suzlon Project VIII LLC,57054,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"91,359","91,359","10,035",2018
57742,N,.,Vineland Headquarters,NFI Solar LLC,57049,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"12,845","12,845","1,411",2018
57743,N,.,North Palm Springs 1A,Greenbacker Renewable Energy Corporation,60025,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"26,110","26,110","2,868",2018
57744,N,.,Laurel Hill Wind,Laurel Wind Energy LLC,57053,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,531,702","1,531,702","168,245",2018
57745,N,.,The City of Vineland at West Vineland,"Constellation Solar New Jersey, LLC",57044,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"33,903","33,903","3,724",2018
57746,N,.,The City of Vineland at North Vineland,"Constellation Solar New Jersey, LLC",57044,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"51,711","51,711","5,680",2018
57747,N,.,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"16,278","16,278","1,788",2018
57748,N,.,Gordon Butte Wind LLC,Gordon Butte Wind LLC,57042,MT,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"352,507","352,507","38,720",2018
57749,N,.,Sawtooth Wind Project,Idaho Winds LLC,57041,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"485,107","485,107","53,285",2018
57750,N,.,Maple Solar,NFI Solar LLC,57049,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"37,208","37,208","4,087",2018
57751,N,.,Los Vientos Wind 1A,"Los Vientos Wind 1A, LLC",57063,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"5,694,141","5,694,141","625,455",2018
57752,N,.,Los Vientos Wind 1B,"Los Vientos Wind 1B, LLC",57064,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"5,083,737","5,083,737","558,407",2018
57753,N,.,SMUD at Lawrence,"Sacramento PV Energy, LLC",56995,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"16,350","16,350","1,796",2018
57754,N,.,Frederick County LFGTE Facility,Frederick County Virginia,57051,VA,SAT,SERC,562212,4,Commercial NAICS Non-Cogen,IC,LFG,MLG,"205,395","205,395","100,438","100,438","9,719",2018
57755,N,.,TPW Petersburg,TPW Petersburg LLC,57050,NE,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,422,392","1,422,392","156,238",2018
57756,N,.,Coastal Energy Project,Coastal Community Action Program,57066,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"117,633","117,633","12,921",2018
57757,N,.,Pacific Wind LLC,"EDF Renewable Asset Holdings, Inc.",57170,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,840,703","2,840,703","312,028",2018
57758,N,.,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"178,856","178,856","19,646",2018
57759,Y,.,Consumer Operations LLC,Georgia-Pacific Consumer Operations (Camas) LLC,59936,WA,PACC,WECC,322,7,Industrial NAICS Cogen,ST,BLQ,WWW,"103,939","9,306","1,152,683","103,194","24,792",2018
57759,Y,.,Consumer Operations LLC,Georgia-Pacific Consumer Operations (Camas) LLC,59936,WA,PACC,WECC,322,7,Industrial NAICS Cogen,ST,NG,NG,"1,027,453","72,682","1,117,788","78,907","18,957",2018
57759,Y,.,Consumer Operations LLC,Georgia-Pacific Consumer Operations (Camas) LLC,59936,WA,PACC,WECC,322,7,Industrial NAICS Cogen,ST,OBS,ORW,828,70,"10,069",871,209,2018
57759,Y,.,Consumer Operations LLC,Georgia-Pacific Consumer Operations (Camas) LLC,59936,WA,PACC,WECC,322,7,Industrial NAICS Cogen,ST,WDS,WWW,"24,845","1,562","420,426","26,448","6,354",2018
57760,N,.,Power County Wind Park South,Power County Wind Park South LLC,57068,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"522,032","522,032","57,341",2018
57761,N,.,Power County Wind Park North,Power County Wind Park North LLC,57069,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"595,019","595,019","65,358",2018
57762,N,.,Cimarron Wind Energy LLC,Cimarron Wind Energy LLC,58143,KS,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"5,946,132","5,946,132","653,134",2018
57763,N,.,Youngs Creek Hydroelectric Project,PUD 1 of Snohomish County,17470,WA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"44,400","44,400","4,877",2018
57764,N,.,Naval Air Weapons Station China Lake,"Solar Star California XV, LLC",57073,CA,PACC,WECC,928,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"244,216","244,216","26,825",2018
57765,N,.,Arizona Western College PV,Main Street Power,58863,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"81,407","81,407","8,942",2018
57766,N,.,Rockland Wind Farm,Ridgeline Energy LLC,57075,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,151,644","3,151,644","346,182",2018
57767,N,.,Brown County Wind Turbine,Adams Electric Cooperative,57077,IL,ENC,SERC,22,1,Electric Utility,WT,WND,WND,0,0,"27,769","27,769","3,050",2018
57768,N,.,Longwood Gardens,Ecogy Pennsylvania Systems LLC,57078,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"16,778","16,778","1,843",2018
57769,N,.,Mehoopany Wind Energy LLC,AE Power Services LLC,55963,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,373,059","3,373,059","370,503",2018
57770,N,.,South Bay Fuel Cell Plant,BioFuels Point Loma LLC,57047,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,NG,NG,"84,021","84,021","83,599","83,599","8,188",2018
57770,N,.,South Bay Fuel Cell Plant,BioFuels Point Loma LLC,57047,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,OBG,ORW,0,0,0,0,0,2018
57771,N,.,Ameresco Butte County,Ameresco Butte County LLC,57079,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"274,801","274,801","122,837","122,837","13,521",2018
57772,N,.,Perdue Bridgeville Photovoltaic,"WGL Energy Systems, Inc",57081,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"13,175","13,175","1,447",2018
57773,N,.,Palo Verde College,SSA Solar of CA 2 LLC,58315,CA,PACC,WECC,611,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"19,572","19,572","2,150",2018
57774,N,.,Windstar 1,Brookfield Renewable Trading and Marketing LP,63235,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,643,019","2,643,019","290,314",2018
57775,N,.,Kingman 1,Brookfield Renewable Trading and Marketing LP,63235,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,0,0,0,2018
57775,N,.,Kingman 1,Brookfield Renewable Trading and Marketing LP,63235,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"222,639","222,639","24,455",2018
57776,N,.,FedEx Woodbridge,SSA Solar of NJ LLC,58316,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"20,567","20,567","2,259",2018
57777,N,.,RE Dillard 1,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"52,183","52,183","5,732",2018
57778,N,.,RE Kammerer 1,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"107,301","107,301","11,786",2018
57779,N,.,RE Dillard 2,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"38,491","38,491","4,228",2018
57780,N,.,RE Kammerer 2,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"111,177","111,177","12,212",2018
57781,N,.,RE Dillard 3,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"55,097","55,097","6,052",2018
57782,N,.,RE Kammerer 3,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"109,740","109,740","12,054",2018
57783,N,.,RE Bruceville 1,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"103,950","103,950","11,418",2018
57784,N,.,RE Bruceville 2,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"108,457","108,457","11,913",2018
57785,N,.,RE Bruceville 3,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"108,147","108,147","11,879",2018
57786,N,.,FC Landfill Energy,FC Landfill Energy,57101,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"74,708","74,708","44,825","44,825","2,315",2018
57787,N,.,Flat Ridge 2 Wind Energy LLC,AE Power Services LLC,55963,KS,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"16,968,053","16,968,053","1,863,802",2018
57788,Y,.,US GSA Heating and Transmission,US GSA Heating and Transmission,57103,DC,SAT,RFC,22133,5,Commercial NAICS Cogen,GT,DFO,DFO,0,0,0,0,0,2018
57788,Y,.,US GSA Heating and Transmission,US GSA Heating and Transmission,57103,DC,SAT,RFC,22133,5,Commercial NAICS Cogen,GT,NG,NG,"734,276","564,232","748,962","575,518","18,328",2018
57789,Y,.,Peak Power 1 Cogen,"Peak Power 1, LLC",57106,NY,MAT,NPCC,53,5,Commercial NAICS Cogen,IC,NG,NG,"5,425","2,586","5,583","2,660",507,2018
57790,N,.,RE Bagdad Solar I LLC,RE Bagdad Solar 1 LLC,57107,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"312,667","312,667","34,344",2018
57791,N,.,Foundation AB,"Foundation HA Energy Generation, LLC",56930,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"23,499","23,499","2,581",2018
57792,N,.,Foundation IE,"Foundation HA Energy Generation, LLC",56930,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,596","3,596",395,2018
57793,Y,.,Sonoma County Fuel Cell,The County of Sonoma,57108,CA,PACC,WECC,921,5,Commercial NAICS Cogen,FC,NG,NG,"88,989","65,914","92,105","68,221","10,605",2018
57794,N,.,St Joseph Energy Center,St Joseph Energy Center LLC,57109,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,"148,249","148,249","158,713","158,713","1,362,929",2018
57794,N,.,St Joseph Energy Center,St Joseph Energy Center LLC,57109,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,"26,861,369","26,861,369","28,722,027","28,722,027","2,721,499",2018
57795,N,.,RE Ajo 1 LLC,RE Ajo 1 LLC,57112,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"92,270","92,270","10,135",2018
57796,N,.,Golden Springs Building C-1,Golden Springs Development Company LLC,57104,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"16,350","16,350","1,796",2018
57797,N,.,Golden Springs Building D,Golden Springs Development Company LLC,57104,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"17,645","17,645","1,938",2018
57798,Y,.,OBP Cogen,OBP Cogen LLC,57120,NY,MAT,RFC,53,5,Commercial NAICS Cogen,GT,NG,NG,"342,121","174,785","362,649","185,271","32,944",2018
57799,N,.,"ISH Solar Central, LLC",SunEdison LLC,59139,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"13,284","13,284","1,459",2018
57800,N,.,Bison 2 Wind Energy Center,"ALLETE, Inc.",12647,ND,WNC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"2,514,753","2,514,753","276,225",2018
57801,N,.,Bison 3 Wind Energy Center,"ALLETE, Inc.",12647,ND,WNC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"2,535,691","2,535,691","278,525",2018
57802,N,.,Magic Valley Wind Farm I LLC,RWE Renewables Americas LLC,56215,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"6,301,342","6,301,342","692,151",2018
57803,N,.,Lime Wind,Lime Wind LLC,57122,OR,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"55,315","55,315","6,076",2018
57804,Y,.,Middlebury College,Middlebury College Biomass,57123,VT,NEW,NPCC,611,5,Commercial NAICS Cogen,ST,DFO,DFO,181,13,"1,050",75,16,2018
57804,Y,.,Middlebury College,Middlebury College Biomass,57123,VT,NEW,NPCC,611,5,Commercial NAICS Cogen,ST,NG,NG,"83,377","4,864","83,377","4,864","1,051",2018
57804,Y,.,Middlebury College,Middlebury College Biomass,57123,VT,NEW,NPCC,611,5,Commercial NAICS Cogen,ST,RFO,RFO,"1,018",58,"6,414",366,79,2018
57804,Y,.,Middlebury College,Middlebury College Biomass,57123,VT,NEW,NPCC,611,5,Commercial NAICS Cogen,ST,WDS,WWW,"20,868","1,238","179,465","10,636","2,298",2018
57805,N,.,William Paterson University,Nautilus Solar WPU LLC,57124,NJ,MAT,RFC,611,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"24,964","24,964","2,742",2018
57807,N,.,Coca Cola American Canyon,Bloom Energy 2009 PPA,56778,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,NG,NG,"14,811","14,811","15,255","15,255","1,566",2018
57807,N,.,Coca Cola American Canyon,Bloom Energy 2009 PPA,56778,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,OBG,ORW,0,0,0,0,0,2018
57808,N,.,Lockheed Martin Sunnyvale,Bloom Energy,57128,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,NG,NG,"51,291","51,291","60,524","60,524","6,847",2018
57809,N,.,Franklin Templeton San Mateo,Bloom Energy,57128,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,NG,NG,"51,404","51,404","60,656","60,656","7,098",2018
57811,N,.,Adobe San Jose,Bloom Energy,57128,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,FC,NG,NG,"62,554","62,554","73,816","73,816","8,390",2018
57813,N,.,GL Wind,GL Wind LLC,57127,MN,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"58,793","58,793","6,458",2018
57815,N,.,Titusville Solar,Janssen Pharmaceutical Co,57130,NJ,MAT,NPCC,541,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"36,087","36,087","3,964",2018
57816,N,.,RE McKenzie 1,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"106,972","106,972","11,750",2018
57817,N,.,RE McKenzie 2,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"112,715","112,715","12,381",2018
57818,N,.,RE McKenzie 3,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"113,664","113,664","12,485",2018
57819,N,.,RE McKenzie 4,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"112,100","112,100","12,313",2018
57820,N,.,RE McKenzie 5,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"113,417","113,417","12,458",2018
57821,N,.,RE McKenzie 6,Gamma Genco CV LLC,62948,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"112,389","112,389","12,345",2018
57822,Y,.,"Middletown Coke Company, LLC","SunCoke Energy, Inc.",56069,OH,ENC,RFC,22,3,NAICS-22 Cogen,ST,BIT,COL,0,0,0,0,0,2018
57822,Y,.,"Middletown Coke Company, LLC","SunCoke Energy, Inc.",56069,OH,ENC,RFC,22,3,NAICS-22 Cogen,ST,NG,NG,"9,150","2,121","9,389","2,177",491,2018
57822,Y,.,"Middletown Coke Company, LLC","SunCoke Energy, Inc.",56069,OH,ENC,RFC,22,3,NAICS-22 Cogen,ST,OG,OOG,"26,710,625","6,102,416","6,782,187","1,549,514","349,685",2018
57823,N,.,WCROC Wind Farm,University of Minnesota WCROC,57138,MN,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"39,157","39,157","4,301",2018
57824,N,.,Onalaska Campus Landfill Biogas,Gundersen Lutheran Biogas I LLC,57142,WI,ENC,MRO,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"90,851","90,851","44,791","44,791","3,833",2018
57827,N,.,Dinuba Wastewater Treatment Plant,"Sustainable Power Group, LLC",58661,CA,PACC,WECC,22132,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"16,497","16,497","1,812",2018
57828,N,.,Tulsa LFG LLC,Tulsa LFG LLC,57146,OK,WSC,MRO,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"470,090","470,090","239,747","239,747","20,748",2018
57829,N,.,Glendale Energy Power Plant,Glendale Energy LLC,57148,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"403,561","403,561","189,673","189,673","14,228",2018
57830,N,.,Rippey Wind Farm,RPMA Operations LLC,60423,IA,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,480,464","1,480,464","162,617",2018
57831,N,.,Heliocentric,Heliocentric LLC,57154,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"26,856","26,856","2,950",2018
57832,N,.,Hawkeye Wind Farm,RPMA Operations LLC,60423,IA,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,159,523","1,159,523","127,364",2018
57833,N,.,Mustang Hills LLC,RWE Renewables Americas LLC,56215,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,762,899","2,762,899","303,482",2018
57834,N,.,Pinyon Pine I,"Pinyon Pines Wind I, LLC",59868,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,089,624","3,089,624","339,370",2018
57835,N,.,Alta Wind VIII,Brookfield Renewable Trading and Marketing LP,63235,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,458,780","2,458,780","270,077",2018
57836,N,.,L-8 Solar Project,L-8 Solar Project LLC,57159,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"25,399","25,399","2,790",2018
57837,N,.,Pinyon Pine II,"Pinyon Pines Wind II, LLC",59869,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,223,770","2,223,770","244,263",2018
57838,N,.,Dartmouth II Solar,Consolidated Edison Development Inc.,56769,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"28,751","28,751","3,158",2018
57839,N,.,Woodbridge Energy Center,Woodbridge Energy Center,57166,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,"1,501,365","1,501,365","1,543,893","1,543,893","1,808,184",2018
57839,N,.,Woodbridge Energy Center,Woodbridge Energy Center,57166,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,"30,361,114","30,361,114","31,231,168","31,231,168","3,090,525",2018
57840,N,.,ISH Solar Hospital SDMC,SunEdison LLC,59139,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"12,647","12,647","1,389",2018
57841,N,.,ISH Solar Hospital Downey,SunEdison LLC,59139,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"12,908","12,908","1,418",2018
57842,N,.,Wabash Valley Power IGCC,"Wabash Valley Power Assn, Inc",40211,IN,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"946,897","946,897","1,000,448","1,000,448","85,697",2018
57842,N,.,Wabash Valley Power IGCC,"Wabash Valley Power Assn, Inc",40211,IN,ENC,RFC,22,1,Electric Utility,GT,OTH,OTH,0,0,0,0,0,2018
57842,N,.,Wabash Valley Power IGCC,"Wabash Valley Power Assn, Inc",40211,IN,ENC,RFC,22,1,Electric Utility,GT,PC,PC,0,0,0,0,0,2018
57842,N,.,Wabash Valley Power IGCC,"Wabash Valley Power Assn, Inc",40211,IN,ENC,RFC,22,1,Electric Utility,GT,SGP,PC,0,0,0,0,0,2018
57843,N,.,SC Landfill Energy LLC,SC Landfill Energy LLC,57172,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"192,727","192,727","92,702","92,702","7,061",2018
57844,N,.,Franklin County Wind Farm,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"2,793,553","2,793,553","306,849",2018
57845,N,.,AC Landfill Energy LLC,AC Landfill Energy LLC,57173,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"416,194","416,194","190,200","190,200","17,518",2018
57846,N,.,SX Landfill Energy LLC,SX Landfill Energy LLC,57174,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"359,635","359,635","170,467","170,467","13,320",2018
57847,N,.,BC Landfill Energy LLC,BC Landfill Energy LLC,57175,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"941,975","941,975","393,746","393,746","46,205",2018
57848,N,.,WC Landfill Energy LLC,GSRP,61944,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"12,690","12,690","1,394",2018
57849,N,.,Green Acres Solar Facility 1,SEAI Elk Grove LLC,57177,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"57,846","57,846","6,354",2018
57850,N,.,Green Acres Solar Facility 2,SEAI Elk Grove LLC,57177,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"19,763","19,763","2,171",2018
57851,N,.,Sigel Wind Park,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,WT,WND,WND,0,0,"2,275,273","2,275,273","249,920",2018
57852,N,.,Minden Wind Park,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,WT,WND,WND,0,0,"986,809","986,809","108,393",2018
57853,N,.,McKinley Wind Park,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,WT,WND,WND,0,0,"472,462","472,462","51,896",2018
57854,N,.,North Hollywood,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22131,4,Commercial NAICS Non-Cogen,HY,WAT,HYC,0,0,0,0,0,2018
